hh_id,age,gender,employment,education,student,num_people,num_surveyable,num_participants,num_adults,num_kids,num_workers,num_students,num_vehicles,num_bicycle,income_detailed,residence_type,residence_rent_own,home_tract_2020,num_jobs,job_type,occupation,industry,work_flex,commute_freq,telework_freq,work_tract_2020,transit_pass_0,transit_pass_1,transit_pass_2,transit_pass_3,transit_pass_4,transit_pass_5,transit_fare_program_1,transit_fare_program_2,transit_fare_program_3,transit_fare_program_4,transit_fare_program_5,transit_fare_program_6,transit_fare_program_7,transit_fare_program_8,limits,can_drive,disability,transit_freq,person_weight
24014706,6,2,1,7,2,3,3,2,2,1,2,0,1,0,10,3,3,17043846103,1,3,6,9,1,995,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1202.5333
24014706,7,1,1,6,2,3,3,2,2,1,2,0,1,0,10,3,3,17043846103,1,3,18,7,1,995,2,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,7,1202.5333
24014719,9,2,2,7,2,1,1,1,1,0,1,0,1,1,5,3,3,17031330102,2,1,8,6,1,3,9,17031330102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,285.95377
24014735,6,1,1,7,2,1,1,1,1,0,1,0,1,0,7,3,3,17031063400,1,1,8,6,0,2,996,17031100300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,182.38455
24014754,6,2,1,6,2,2,2,2,2,0,2,0,0,0,10,3,3,17031081000,1,1,4,7,0,4,5,17031839100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1033.695
24014754,6,1,1,6,2,2,2,2,2,0,2,0,0,0,10,3,3,17031081000,1,1,12,20,998,2,996,17031081401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,5,1033.695
24014823,7,1,1,7,2,2,2,2,2,0,2,0,1,1,12,3,3,17031081403,1,3,4,13,1,995,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,257.92596
24014823,7,2,1,7,2,2,2,2,2,0,2,0,1,1,12,3,3,17031081403,1,1,4,7,1,4,5,17031839100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,7,257.92596
24014875,7,1,3,7,2,2,2,2,2,0,2,0,2,1,12,1,1,17031803702,1,3,14,13,1,995,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,342.7249
24014875,7,2,1,7,2,2,2,2,2,0,2,0,2,1,12,1,1,17031803702,1,7,16,13,0,2,4,17031803702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,4,342.7249
24015068,7,1,1,7,2,1,1,1,1,0,1,0,1,1,10,3,2,17031050600,1,7,16,7,0,4,5,17031320101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,58.295013
24015143,6,1,1,7,2,1,1,1,1,0,1,0,0,2,5,3,3,17031411100,1,7,8,6,1,4,4,17031411100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,282.2278
24015164,10,2,1,7,2,1,1,1,1,0,1,0,0,1,9,3,2,17031805501,1,1,11,8,0,3,6,17031805501,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,480.66763
24015211,6,1,1,6,3,4,4,2,2,2,2,1,0,0,9,3,3,17031320102,1,1,11,8,0,3,996,17031281900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,40.786633
24015211,6,2,1,5,2,4,4,2,2,2,2,1,0,0,9,3,3,17031320102,1,6,23,17,998,995,995,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,40.786633
24015254,8,1,1,6,2,1,1,1,1,0,1,0,1,1,8,3,1,17031839100,1,1,18,20,1,4,5,17031839100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,376.70627
24015362,6,2,1,6,2,1,1,1,1,0,1,0,0,0,2,3,3,17031830800,1,3,16,6,0,995,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,840.1252
24015448,6,1,2,2,2,3,3,1,1,2,1,0,0,1,2,3,3,17031040202,2,2,18,15,0,1,995,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,307.08432
24015471,5,999,2,999,0,4,4,4,4,0,3,2,2,2,3,3,999,17031140100,1,1,12,8,1,5,9,17031040300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,3,5682.436
24015471,9,999,1,999,2,4,4,4,4,0,3,2,2,2,3,3,999,17031140100,1,1,16,17,0,2,996,17031831600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,996,5682.436
24015471,8,999,2,999,2,4,4,4,4,0,3,2,2,2,3,3,999,17031140100,1,2,19,8,1,2,996,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,996,5682.436
24015558,7,2,3,7,2,1,1,1,1,0,1,0,0,1,4,3,3,17031832200,1,3,14,13,1,995,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,996,1,0,6,166.21538
24015607,10,2,1,7,2,2,2,2,2,0,2,0,2,2,12,1,2,17031801000,1,7,16,13,1,4,5,17031770700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1082.4159
24015607,8,1,1,6,2,2,2,2,2,0,2,0,2,2,12,1,2,17031801000,1,7,2,20,1,6,3,17031320102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1082.4159
24015642,6,999,1,7,0,1,1,1,1,0,1,1,0,995,4,3,3,17031010202,1,7,24,20,1,3,1,17031808702,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,55.865902
24015653,5,1,1,6,2,3,1,1,3,0,3,1,0,0,5,3,3,17031031100,1,1,5,8,0,3,6,17031010502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,292.37973
24015668,8,1,3,3,0,2,2,1,1,1,1,1,1,0,2,3,999,17031160300,1,6,24,4,998,995,995,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,996,1,0,4,36.69395
24015802,7,2,1,6,2,1,1,1,1,0,1,0,0,1,9,3,3,17031081000,1,1,6,13,0,2,996,17031081800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1495.945
24015816,8,2,1,6,2,3,3,2,2,1,2,1,1,2,9,3,2,17031140302,1,7,22,9,1,7,3,17031140302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1470.4688
24015816,8,1,2,6,2,3,3,2,2,1,2,1,1,2,9,3,2,17031140302,1,3,18,7,1,995,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1470.4688
24015887,7,1,1,7,2,1,1,1,1,0,1,0,0,0,9,3,3,17031320102,1,7,16,10,1,7,3,17031081800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996,1220.1523
24016118,7,2,1,7,2,1,1,1,1,0,1,0,0,1,9,3,2,17031063302,1,7,1,5,1,4,5,17031320102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,290.43997
24016182,7,1,1,7,2,2,2,2,2,0,2,0,2,1,12,2,2,17031241300,1,7,8,13,1,5,4,17031241300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,638.5976
24016182,8,2,1,6,2,2,2,2,2,0,2,0,2,1,12,2,2,17031241300,1,1,23,10,1,4,5,17031980000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,638.5976
24016251,7,1,2,3,1,7,7,3,3,4,2,1,1,0,5,3,3,17031061901,1,4,8,6,0,995,995,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,996,2307.9387
24016251,7,2,3,999,2,7,7,3,3,4,2,1,1,0,5,3,3,17031061901,2,4,23,17,0,995,995,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,996,1,995,996,2307.9387
24016715,6,1,1,7,2,2,1,1,2,0,2,0,1,1,6,3,3,17031242400,1,1,24,8,0,3,6,17031020301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,231.79576
24016819,6,2,1,6,2,2,2,2,2,0,2,0,1,1,12,3,3,17031241400,1,7,6,7,0,4,5,17031839100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,483.36978
24016819,6,1,1,7,2,2,2,2,2,0,2,0,1,1,12,3,3,17031241400,1,7,24,20,0,6,3,17031081700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,483.36978
24016995,7,2,1,999,2,4,4,2,2,2,2,0,1,0,12,3,999,17031071400,1,1,8,6,1,2,8,17031081401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,996,1,999,2,2290.328
24016995,6,2,1,999,2,4,4,2,2,2,2,0,1,0,12,3,999,17031071400,1,1,8,6,1,996,2,17031081402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,996,1,995,996,2290.328
24017224,9,1,3,6,2,1,1,1,1,0,1,0,1,1,4,3,2,17031071800,1,3,2,20,1,995,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,105.05388
24017362,8,2,1,7,2,1,1,1,1,0,1,0,1,1,7,3,2,17031320600,1,2,11,8,1,6,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,377.8574
24017369,9,1,3,7,2,1,1,1,1,0,1,0,1,1,999,3,1,17031031300,1,2,24,20,0,5,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,36.50077
24017507,6,2,1,3,2,1,1,1,1,0,1,0,1,0,3,3,3,17031010400,2,4,13,18,0,995,995,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,996,215.6303
24017542,6,2,1,7,3,1,1,1,1,0,1,1,0,0,10,3,3,17031241300,1,7,4,9,1,4,5,17031833000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1034.5278
24017646,9,1,1,999,2,1,1,1,1,0,1,0,0,0,999,3,999,17031839000,1,1,18,11,0,2,9,17031081500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,336.69965
24017714,5,1,3,3,2,2,2,2,2,0,2,1,1,1,7,3,3,17031060200,2,3,16,13,1,995,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,540.8298
24017714,6,2,1,995,0,2,2,2,2,0,2,1,1,1,7,3,3,17031060200,2,1,10,1,0,3,1,17031081700,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,995,1,540.8298
24017781,5,999,2,995,0,1,1,1,1,0,1,1,0,995,1,995,995,17031050100,1,7,2,4,1,6,4,17031320400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,996,0,995,1,36.34017
24017785,8,1,1,4,2,3,2,2,3,0,1,0,1,0,6,3,3,17031824509,1,1,11,8,0,2,996,17031824107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,996,490.89084
24017802,9,1,1,7,2,1,1,1,1,0,1,0,1,0,7,3,3,17031040800,1,7,5,6,1,3,6,17031081201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,70.82997
24017886,8,2,1,6,2,1,1,1,1,0,1,0,1,1,7,3,2,17031031300,1,1,4,7,0,1,995,17031071100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,117.23509
24017888,6,1,1,6,2,1,1,1,1,0,1,0,1,0,6,3,3,17031809900,1,1,2,16,0,2,9,17031808200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,176.08527
24018048,7,3,1,6,2,1,1,1,1,0,1,0,0,1,8,3,2,17031221100,1,3,4,20,1,995,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,996,0,0,5,109.70638
24018156,7,2,1,3,2,1,1,1,1,0,1,0,0,0,5,3,3,17031030500,1,1,18,20,1,2,9,17031081700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,135.65463
24018209,6,2,1,5,2,1,1,1,1,0,1,0,0,1,6,3,3,17031031100,1,1,10,1,0,2,996,17031320400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1050.087
24018548,6,2,1,6,2,1,1,1,1,0,1,0,0,0,8,3,3,17031071500,1,7,24,13,0,7,3,17031071500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,300.2528
24019451,7,2,1,2,2,3,3,2,2,1,2,0,2,1,8,2,2,17043841603,1,1,4,7,0,2,996,17043841403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,996,893.6178
24019451,6,1,1,2,2,3,3,2,2,1,2,0,2,1,8,2,2,17043841603,1,1,4,11,0,996,996,17043841501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,996,893.6178
24019502,6,1,1,7,2,3,3,3,3,0,1,0,3,0,5,2,1,17043844502,1,6,11,8,0,995,995,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,996,1,995,7,82.71057
24019714,9,2,3,7,2,1,1,1,1,0,1,0,1,1,2,3,3,17043842400,1,2,24,15,0,1,995,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,996,1,0,8,147.74847
24019833,7,2,1,6,2,6,6,3,3,3,2,0,3,2,10,1,2,17031819100,1,2,22,1,1,2,8,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,996,793.09314
24019833,7,1,1,7,2,6,6,3,3,3,2,0,3,2,10,1,2,17031819100,3,3,16,6,1,995,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,996,793.09314
24019916,6,2,1,7,2,1,1,1,1,0,1,0,1,1,6,3,3,17043846102,1,7,24,6,1,3,8,17043846209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,996,244.55402
24019966,9,1,1,7,2,2,2,2,2,0,2,0,2,3,999,1,2,17043841901,1,2,8,6,0,3,996,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1764.4346
24019966,9,2,2,6,2,2,2,2,2,0,2,0,2,3,999,1,2,17043841901,1,3,4,9,1,995,4,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,8,1764.4346
24020060,6,1,1,6,2,2,2,2,2,0,2,0,1,0,7,3,3,17043846507,1,1,2,13,0,2,9,17043846413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,113.3957
24020060,6,2,1,6,2,2,2,2,2,0,2,0,1,0,7,3,3,17043846507,1,1,10,1,1,3,996,17043846106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,996,113.3957
24020274,6,2,1,7,2,2,2,2,2,0,2,0,1,1,8,3,3,17043845502,1,1,15,6,1,2,8,17043845803,0,0,0,0,0,1,0,0,0,0,0,0,0,0,996,1,0,8,479.6928
24020274,6,1,3,6,2,2,2,2,2,0,2,0,1,1,8,3,3,17043845502,3,4,23,1,1,995,995,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,479.6928
24020620,7,1,3,6,0,5,5,2,2,3,2,1,2,3,3,2,2,17043846509,1,2,23,17,1,6,3,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,996,146.24994
24020620,7,2,3,7,2,5,5,2,2,3,2,1,2,3,3,2,2,17043846509,1,2,23,17,0,2,9,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,146.24994
24020747,6,997,2,3,2,2,1,1,2,0,2,0,1,0,2,1,5,17043843700,1,1,21,20,0,4,996,17031804204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,996,1049.4766
24021642,7,1,1,6,2,2,2,1,1,1,1,0,1,1,8,3,3,17043846515,1,1,24,20,0,2,996,17043841208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,196.31033
24022003,9,1,1,5,2,1,1,1,1,0,1,0,1,0,6,1,2,17089854002,2,6,22,19,1,995,995,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,996,57.091217
24022097,7,2,1,6,3,3,3,2,2,1,1,1,2,1,7,2,2,17089850705,1,7,4,6,0,3,6,17111870906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,996,248.70807
24022475,7,1,1,6,2,2,2,2,2,0,2,0,2,0,9,1,2,17089850500,1,1,1,11,1,2,8,17007010200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,404.73993
24022475,6,2,3,3,2,2,2,2,2,0,2,0,2,0,9,1,2,17089850500,1,3,20,20,1,995,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,8,404.73993
24022705,8,2,1,7,2,2,2,2,2,0,2,0,1,2,8,2,2,17089851301,1,1,8,6,0,2,996,17089851801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,108.021866
24022705,8,1,1,6,2,2,2,2,2,0,2,0,1,2,8,2,2,17089851301,1,1,10,1,0,3,996,17031804505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,995,3,108.021866
24022739,10,1,2,5,2,2,2,2,2,0,1,0,3,0,8,1,1,17089850707,1,1,18,16,1,4,996,17089850705,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,995,996,1426.2418
24022808,7,1,1,6,2,4,4,1,1,3,1,0,1,3,7,3,2,17089850105,1,7,4,8,1,5,4,17031770602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,996,2417.978
24022825,7,2,1,2,2,4,4,2,2,2,1,1,2,0,7,1,2,17089850106,1,1,23,11,0,2,996,17031802402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,996,2749.2822
24023419,11,1,2,5,2,1,1,1,1,0,1,0,1,1,1,3,1,17097860807,1,1,22,16,0,3,3,17111870105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,996,372.64606
24023564,11,2,2,6,2,2,2,2,2,0,1,0,2,0,10,1,1,17097860809,1,2,24,9,1,996,4,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,824.80023
24023851,10,2,1,6,1,3,3,3,3,0,1,3,2,0,999,1,1,17097861607,1,1,24,6,0,2,996,17097861106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,996,2844.928
24024216,7,1,2,3,2,3,3,3,3,0,1,0,2,1,10,1,1,17097864518,1,1,19,6,0,2,996,17097864516,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,995,8,1624.3486
24024466,6,1,1,6,2,1,1,1,1,0,1,0,1,1,6,1,2,17097860908,2,3,24,7,0,995,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,996,2202.3235
24024492,7,2,1,7,2,4,4,2,2,2,2,0,2,4,12,1,2,17097865802,1,1,11,8,1,3,996,17031040201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,996,3259.336
24024492,7,1,1,7,2,4,4,2,2,2,2,0,2,4,12,1,2,17097865802,1,2,11,8,1,2,996,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,996,3259.336
24024649,7,2,1,7,2,4,4,2,2,2,2,0,2,1,10,1,2,17097863601,1,7,24,7,1,5,4,17097863601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1954.8209
24024649,7,1,1,7,2,4,4,2,2,2,2,0,2,1,10,1,2,17097863601,1,1,24,7,0,2,9,17097863500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,8,1954.8209
24024932,8,2,1,6,2,2,2,2,2,0,2,0,2,0,10,2,2,17111870809,1,1,16,16,1,2,996,17031808100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,996,823.55707
24024932,7,1,1,7,2,2,2,2,2,0,2,0,2,0,10,2,2,17111870809,1,7,5,8,1,8,1,17111870809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,823.55707
24025245,9,2,3,6,2,2,2,2,2,0,1,0,1,2,999,1,1,17111871301,1,3,2,13,1,995,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,996,391.64035
24025402,10,2,2,6,1,1,1,1,1,0,1,1,1,4,2,1,1,17111870903,1,1,9,3,1,2,996,17111870906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,996,1,0,8,534.2049
24025528,6,2,1,7,2,1,1,1,1,0,1,0,1,2,8,1,2,17197881116,2,1,8,6,0,1,995,17197881116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,229.17145
24025562,9,1,1,7,2,2,2,2,2,0,2,0,3,5,9,1,2,17197880118,1,1,24,14,0,2,996,17043846305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,996,346.53177
24025562,9,2,1,7,2,2,2,2,2,0,2,0,3,5,9,1,2,17197880118,1,7,17,14,0,2,9,17043845803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,996,346.53177
24026089,10,1,3,6,2,1,1,1,1,0,1,0,1,2,5,1,2,17197880124,1,3,12,8,1,995,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,996,180.21417
24026634,7,2,1,4,2,3,3,1,1,2,1,0,1,4,9,3,3,17197881115,1,1,23,17,0,2,996,17197882000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,814.3282
24026646,9,2,1,6,2,2,2,2,2,0,1,0,3,2,10,1,1,17197883306,1,7,16,18,1,3,6,17063000700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,8,1432.1268
24026716,9,1,2,7,2,1,1,1,1,0,1,0,1,1,9,2,2,17197883505,1,2,8,6,1,3,6,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,741.06506
24026742,5,1,1,6,2,3,3,3,3,0,3,0,2,1,999,1,5,17197883216,1,1,12,8,0,2,996,17197883210,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,362.03473
24026742,9,1,2,7,2,3,3,3,3,0,3,0,2,1,999,1,5,17197883216,1,7,8,6,1,4,6,17197883211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,996,1,995,996,362.03473
24026742,9,2,1,4,2,3,3,3,3,0,3,0,2,1,999,1,5,17197883216,1,2,13,18,0,2,996,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,996,1,995,996,362.03473
24027140,8,2,1,7,2,2,2,2,2,0,1,0,4,2,11,1,2,17031805802,1,3,16,7,1,995,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,203.4027
24027177,9,2,1,7,2,2,2,2,2,0,2,0,0,1,8,3,3,17031808900,1,7,8,6,0,8,2,17031808900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3264.1934
24027177,8,1,2,6,2,2,2,2,2,0,2,0,0,1,8,3,3,17031808900,1,3,6,9,1,995,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,996,0,995,5,3264.1934
24027284,9,2,1,999,2,1,1,1,1,0,1,0,1,0,999,3,3,17031170700,1,1,16,16,0,996,996,17031760802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,47.89457
24027311,5,1,1,6,2,2,2,2,2,0,2,0,0,0,9,3,3,17031320101,1,3,2,20,1,995,2,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,1404.8569
24027311,5,2,1,6,2,2,2,2,2,0,2,0,0,0,9,3,3,17031320101,1,2,16,10,1,2,996,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,2,1404.8569
24027410,8,1,1,5,2,1,1,1,1,0,1,0,1,0,2,3,999,17031640100,1,1,22,16,0,3,996,17043844601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,65.21793
24027445,7,2,1,6,2,3,3,2,2,1,2,0,2,3,12,1,2,17031801300,1,7,24,14,1,5,4,17031801300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,902.41943
24027445,8,2,1,7,2,3,3,2,2,1,2,0,2,3,12,1,2,17031801300,1,1,11,8,1,1,995,17031081401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,996,902.41943
24027492,9,2,3,6,2,3,3,3,3,0,1,0,1,1,999,3,3,17031806004,1,2,4,5,1,6,4,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,8,79.32063
24027516,6,1,1,6,2,2,2,2,2,0,2,0,2,1,10,1,2,17031100600,1,1,11,8,0,4,996,17031081401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,996,599.99335
24027516,6,2,1,5,2,2,2,2,2,0,2,0,2,1,10,1,2,17031100600,1,1,21,14,0,1,995,17031810702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,996,599.99335
24027619,7,1,1,5,2,2,2,2,2,0,1,1,1,2,6,3,3,17031160400,1,2,16,15,1,4,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,996,47.59594
24027654,5,1,1,6,3,1,1,1,1,0,1,1,0,0,2,3,3,17031242100,1,7,5,14,0,5,4,17031320400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,207.63156
24027682,8,1,1,7,2,2,2,2,2,0,2,0,1,1,10,3,1,17031760801,1,3,11,8,0,995,3,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,486.20728
24027682,8,2,1,6,2,2,2,2,2,0,2,0,1,1,10,3,1,17031760801,1,3,4,7,0,995,2,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,995,5,486.20728
24027714,9,2,2,2,2,2,2,2,2,0,1,0,2,0,999,1,1,17031820501,1,1,23,17,0,2,996,17031820901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,996,447.0331
24027863,7,1,1,5,2,4,4,3,3,1,2,1,2,1,2,2,2,17031150300,1,1,11,8,1,1,995,17031040201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,996,4704.602
24027863,7,2,2,1,2,4,4,3,3,1,2,1,2,1,2,2,2,17031150300,1,2,1,5,1,7,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,996,4704.602
24028148,9,1,3,3,2,3,3,3,3,0,1,0,2,3,8,3,3,17031760801,1,2,19,8,0,3,996,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,995,3,450.87396
24028259,6,2,1,6,2,1,1,1,1,0,1,0,0,1,7,3,3,17031600900,1,3,6,9,1,995,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,7,633.4424
24028298,7,1,1,5,2,4,4,1,1,3,1,0,1,1,7,1,2,17031815600,1,1,11,8,0,2,996,17031570200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,996,120.65182
24028543,8,1,1,7,2,1,1,1,1,0,1,0,1,0,8,3,3,17031090200,2,1,11,8,1,2,6,17031090200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,206.76054
24028575,7,2,1,6,2,1,1,1,1,0,1,0,2,1,8,3,3,17031062600,1,1,23,13,0,2,8,17031242800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,843.80194
24028591,9,2,1,3,2,1,1,1,1,0,1,0,2,0,999,1,999,17031520500,1,7,24,20,1,4,2,17031520500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,996,1,1,5,5699.4087
24028643,7,1,1,7,2,2,2,2,2,0,2,0,2,0,11,1,2,17031020602,2,7,5,14,1,7,2,17031020602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,70.117134
24028643,7,2,1,7,2,2,2,2,2,0,2,0,2,0,11,1,2,17031020602,2,7,1,15,1,6,3,17031020602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,70.117134
